,Time_Zone ,Date,Tweets_tag
53, Central Africa Standard Time	,2021-04-23,"		RT @MenEngageAfrica: Join @MenEngageAfrica @MenEngageSW &amp; @MenEngageNam for a @MenEngage #UbuntuSymposium on Intimate Partner Violence Prevâ€¦	en	[{'screen_name': 'menengageafrica', 'name': 'menengage africa', 'id': '1601392104'}, {'screen_name': 'menengageafrica', 'name': 'menengage africa', 'id': '1601392104'}, {'screen_name': 'menengagesw', 'name': 'menengage swaziland', 'id': '974564144803467264'}, {'screen_name': 'menengagenam', 'name': 'menengage namibia', 'id': '847074339321188352'}, {'screen_name': 'menengage', 'name': 'menengage alliance', 'id': '1475367342'}]	[]	[]	0	16	0	['ubuntusymposium']	[]	https://twitter.com/GBVnet/status/1385621789607436292	True	0	0					1601392104	Join @MenEngageAfrica @MenEngageSW &amp; @MenEngageNam for a @MenEngage #UbuntuSymposium on Intimate Partner Violence Prevention &amp; Responses next Wednesday, 28/04/2021, from 9am - 11am CAT. More details here https://t.co/i1OYWVPEpV. @KemeaKenya @MenNigeria @GBVnet @MenEndFGM	1385621392452952066	[]	2021-04-23 16:47:38 W. Central Africa Standard Time"
54, Central Africa Standard Time	,2021-04-23,"		RT @KobugabeLucky: This was amazingggg.  @JeanKemitare  https://t.co/JZu4vNdniQ	en	[{'screen_name': 'kobugabelucky', 'name': 'melancholia', 'id': '1163700575814520832'}, {'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1385606279616466947	True	https://twitter.com/GBVnet/status/1385602018157473803	0					1163700575814520832	This was amazingggg.  @JeanKemitare	1385606150696194051	[]	2021-04-23 15:47:04 W. Central Africa Standard Time"
55, Central Africa Standard Time	,2021-04-23,"		We have now come to the end of this Twitter chat on Preventing Violence Against Women: A Feminist Agenda. This has been a huge learning opportunity! Many thanks to @JeanKemitare and everyone who participated in the Chat. #PreventVAW #FeministAgenda  https://t.co/MJEnmqRevq	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	['https://pbs.twimg.com/media/EzqhpqjWEAciabt.jpg']	1	0	5	['preventvaw', 'feministagenda']	[]	https://twitter.com/GBVnet/status/1385602018157473803	False	0	1	https://pbs.twimg.com/media/EzqhpqjWEAciabt.jpg							[]"
56, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Lastly this work  fosters everyday activism, small actions that incrementally transform society. We all can and must useâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1385601952336289799	True	https://twitter.com/GBVnet/status/1385596289098866689	0					1933720381	Lastly this work  fosters everyday activism, small actions that incrementally transform society. We all can and must use our power to challenge norms, stereotypes and actions that maintain VAW. How will you use your power today, tomorrow and the other day? @GBVnet	1385601476135903232	[]	2021-04-23 15:28:29 W. Central Africa Standard Time"
57, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.5. d. We now have dangerous trends - emergence of online violence, violence to defenders, strength of 'anti-rights', 'aâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1385601917217386499	True	https://twitter.com/GBVnet/status/1385596289098866689	0					1933720381	Q.5. d. We now have dangerous trends - emergence of online violence, violence to defenders, strength of 'anti-rights', 'anti-gender' movements. At this point in time this work is critical for the pushback that is required @GBVnet	1385600897611358211	[]	2021-04-23 15:26:11 W. Central Africa Standard Time"
58, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.5.c. it is work that has been proven to create enormous shifts: evidence that VAW prevention work reduces the prevalencâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1385600782431670278	True	https://twitter.com/GBVnet/status/1385596289098866689	0					1933720381	Q.5.c. it is work that has been proven to create enormous shifts: evidence that VAW prevention work reduces the prevalence https://t.co/vqWKhokxTK, https://t.co/bZTF5RlxIc we also have transformative funders supporting feminist activism to prevent VAW @UAFAfrica @awdf01 etc	1385599376849055747	[]	2021-04-23 15:20:09 W. Central Africa Standard Time"
59, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.5.b This work is critical because it is transformative, it addresses VAW at the root â€“ power imbalances of the gender hâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1385598761276162051	True	https://twitter.com/GBVnet/status/1385596289098866689	0					1933720381	Q.5.b This work is critical because it is transformative, it addresses VAW at the root â€“ power imbalances of the gender hierarchy, building women, girls &amp; GNC  agency and shifting retrogressive norms. @GBVnet	1385598085817118724	[]	2021-04-23 15:15:01 W. Central Africa Standard Time"
60, Central Africa Standard Time	,2021-04-23,"		RT @CLungahi: Because this is a societal issue that must end for us to grow.We all come from women and women have the right to enjoy theirâ€¦	en	[{'screen_name': 'clungahi', 'name': 'meek', 'id': '1182242762697170944'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1385598736194314241	True	https://twitter.com/GBVnet/status/1385596289098866689	0					1182242762697170944	""Because this is a societal issue that must end for us to grow.We all come from women and women have the right to enjoy their human rights fully free from fear and oppression."
61, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.5.a Because violence is a public health, human rights and social challenge â€“ an emergency that has been exacerbated byâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1385596696240050185	True	https://twitter.com/GBVnet/status/1385596289098866689	0					1933720381	Q.5.a Because violence is a public health, human rights and social challenge â€“ an emergency that has been exacerbated by the prevailing pandemic, worse still it is normalized, accepted and justified across the world â€“ maintained by silence and shame @GBVnet	1385596503671115777	[]	2021-04-23 15:08:44 W. Central Africa Standard Time"
62, Central Africa Standard Time	,2021-04-23,"		RT @CLungahi: It has adverse health  effects including miscarriages,maternal deaths,fistulas,mental instability and even deaths.This effectâ€¦	en	[{'screen_name': 'clungahi', 'name': 'meek', 'id': '1182242762697170944'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/GBVnet/status/1385596332858126338	True	https://twitter.com/GBVnet/status/1385592397179019266	0					1182242762697170944	""It has adverse health  effects including miscarriages,maternal deaths,fistulas,mental instability and even deaths.This effects can lead to even other cycle of Violence."
63, Central Africa Standard Time	,2021-04-23,"		Q.5 Why is the work to prevent violence against women so critical?  - @JeanKemitare  #PreventVAW #FeministAgenda  https://t.co/vDw78O7cvu	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	['https://pbs.twimg.com/media/EzqfRdRWUAUM2So.jpg']	1	0	6	['preventvaw', 'feministagenda']	[]	https://twitter.com/GBVnet/status/1385596289098866689	False	0	1	https://pbs.twimg.com/media/EzqfRdRWUAUM2So.jpg							[]"
64, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.4.b other impacts include violence carried over generations (children who witness violence likely to experience it or pâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1385595280347762688	True	https://twitter.com/GBVnet/status/1385592397179019266	0					1933720381	Q.4.b other impacts include violence carried over generations (children who witness violence likely to experience it or perpetuate it), income loss, experiences of other forms of oppression &amp; violence all impact is spread across womn, children, men and communities @GBVnet	1385595084410863616	[]	2021-04-23 15:03:05 W. Central Africa Standard Time"
65, Central Africa Standard Time	,2021-04-23,"		RT @MakingCentsIntl: African #women have been the trailblazers of the #FeministAgenda and efforts to #PreventVAW from pre-colonial to post-â€¦	en	""[{'screen_name': 'makingcentsintl', 'name': """"making cents int'l"""", 'id': '54227087'}]""	[]	[]	0	9	0	['women', 'feministagenda', 'preventvaw']	[]	https://twitter.com/GBVnet/status/1385594993549664258	True	0	0					54227087	African #women have been the trailblazers of the #FeministAgenda and efforts to #PreventVAW from pre-colonial to post-colonial times. Everyone is needed in the fight against #GBV. Volunteer for good this #GYSD21. @GBVnet https://t.co/BCH1GfUddJ	1385594878608936963	[]	2021-04-23 15:02:16 W. Central Africa Standard Time"
66, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Negative impacts are diverse and intergenerational: our cells &amp; DNA carry the violence that our ancestors have experienceâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1385594755019649025	True	https://twitter.com/GBVnet/status/1385592397179019266	0					1933720381	Negative impacts are diverse and intergenerational: our cells &amp; DNA carry the violence that our ancestors have experienced. Impact spreads across health, social, economic. health:depression &amp; other mental health challenges, injury, learning challenges, infants, self harm @GBVnet	1385594056143671301	[]	2021-04-23 14:59:00 W. Central Africa Standard Time"
67, Central Africa Standard Time	,2021-04-23,"		RT @CLungahi: Women and girls are most vulnerable especially due to  societal settings that oppress and prevent women from enjoying their râ€¦	en	[{'screen_name': 'clungahi', 'name': 'meek', 'id': '1182242762697170944'}]	[]	[]	0	9	0	[]	[]	https://twitter.com/GBVnet/status/1385594734857662465	True	https://twitter.com/GBVnet/status/1385588492277780483	0					1182242762697170944	""Women and girls are most vulnerable especially due to  societal settings that oppress and prevent women from enjoying their rights fully."
68, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.3.d. It is important to address root causes of oppression, discrimination, depravation. Work in solidarity across movemâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1385593414805303299	True	https://twitter.com/GBVnet/status/1385588492277780483	0					1933720381	Q.3.d. It is important to address root causes of oppression, discrimination, depravation. Work in solidarity across movements linking causes like economic injustice due neoliberal capitalism and VAW as opposed to pitting one social group against another e.g. womn &amp; men @GBVnet	1385592681573855238	[]	2021-04-23 14:53:33 W. Central Africa Standard Time"
69, Central Africa Standard Time	,2021-04-23,"		Q.4 What are some of the impacts of VAW on women, children, men and communities? - @JeanKemitare  #PreventVAW #FeministAgenda  https://t.co/DPzqHzxv6N	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	['https://pbs.twimg.com/media/Ezqc3nQWEAQh1r5.jpg']	2	2	7	['preventvaw', 'feministagenda']	[]	https://twitter.com/GBVnet/status/1385592397179019266	False	0	1	https://pbs.twimg.com/media/Ezqc3nQWEAQh1r5.jpg							[]"
70, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Focusing on VAW means we addressing gender inequality at the root. VAW is a form of reinforcing gender inequality and genâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	5	0	[]	[]	https://twitter.com/GBVnet/status/1385592124855488515	True	https://twitter.com/GBVnet/status/1385588492277780483	0					1933720381	Focusing on VAW means we addressing gender inequality at the root. VAW is a form of reinforcing gender inequality and gender inequality continues to thrive because of VAW. the magnitude and impact is different. maintaining that all violence is unacceptable @GBVnet	1385591694612213761	[]	2021-04-23 14:49:37 W. Central Africa Standard Time"
71, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.3.b. Oftentimes this question is used to detract vs concern for men, because VAW is at the core of our beliefs, attitudâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/GBVnet/status/1385591498553577472	True	https://twitter.com/GBVnet/status/1385588492277780483	0					1933720381	Q.3.b. Oftentimes this question is used to detract vs concern for men, because VAW is at the core of our beliefs, attitudes &amp; norms about gender equality/ justification of gender inequality/ maintaining the status quo - patriarchy &amp; other oppressive hierarchical systems. @GBVnet	1385591073813274624	[]	2021-04-23 14:47:09 W. Central Africa Standard Time"
72, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.3.a. While any form of violence is unacceptable, it is important to focus on VAW because it is an emergency. Before weâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1385590468281618434	True	https://twitter.com/GBVnet/status/1385588492277780483	0					1933720381	Q.3.a. While any form of violence is unacceptable, it is important to focus on VAW because it is an emergency. Before we had COVID we have had VAW as a pandemic for centuries. It has been normalised under patriarchy globally VAW is accepted and justified @GBVnet	1385590080715251712	[]	2021-04-23 14:43:12 W. Central Africa Standard Time"
73, Central Africa Standard Time	,2021-04-23,"		Q.3 Often when we speak of violence against women, we are responded with, â€œmen too suffer Violenceâ€�. Why is it important that we keep our focus on VAW? - @JeanKemitare  #PreventVAW #FeministAgenda  https://t.co/k9gKN14sRB	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	['https://pbs.twimg.com/media/EzqXwn6XIAEBEb_.jpg']	2	3	7	['preventvaw', 'feministagenda']	[]	https://twitter.com/GBVnet/status/1385588492277780483	False	0	1	https://pbs.twimg.com/media/EzqXwn6XIAEBEb_.jpg							[]"
74, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.2.d  We must demystify the politics of knowledge - whose data is credible? what methods are credible? whose story is crâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1385586573006315524	True	https://twitter.com/GBVnet/status/1385583744304795654	0					1933720381	Q.2.d  We must demystify the politics of knowledge - whose data is credible? what methods are credible? whose story is credible? how do we tap into the agency of survivors, how do we debunk the same oppressive systems as we produce knowledge on VAW? - demystification @GBVnet	1385586426302042114	[]	2021-04-23 14:28:41 W. Central Africa Standard Time"
75, Central Africa Standard Time	,2021-04-23,"		RT @JeanKemitare: Q.2.c. behind these numbers there are real women, girls, and GNC - human beings with a RIGHT to live free of violence. quâ€¦	en	[{'screen_name': 'jeankemitare', 'name': 'jean kemitare', 'id': '1933720381'}]	[]	[]	0	5	0	[]	[]	https://twitter.com/GBVnet/status/1385586529347805184	True	https://twitter.com/GBVnet/status/1385583744304795654	0					1933720381	Q.2.c. behind these numbers there are real women, girls, and GNC - human beings with a RIGHT to live free of violence. quantitative statistics should be matched with qualitative stories and human experiences in their words @GBVnet	1385585702621097985	[]	2021-04-23 14:25:49 W. Central Africa Standard Time"
